data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
8,5,Organic,,198.0,B0FT2MNTV5,"Artoid Mode Lemon Blue and White Porcelain 210 GSM Summer Table Runner, Seasonal Spring Kitchen Dining Table Decoration for Home Party Decor 13x72 Inch",N/A,CNY 68.22,,4.7,4.0,False,https://m.media-amazon.com/images/I/71nE38Z7xSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71nE38Z7xSL._AC_SL1500_.jpg,,2026-04-14T17:52:47.506132
9,5,Organic,,199.0,B0D126SG3P,"Summer Decor, Daisy Hello Summer Wooden Sign Decor Desk Sign Summer Wooden Block Sign Rustic Home Shelf Wall Decoration",N/A,CNY 54.57,,4.7,62.0,False,https://m.media-amazon.com/images/I/61J2Ef-UhhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61J2Ef-UhhL._AC_SL1500_.jpg,,2026-04-14T17:52:47.511103
10,5,Organic,,200.0,B0DXFNDN63,"xo, Fetti Pool Party Napkins - 3-ply, 24 pcs | Summer Cocktail Napkins, Colorful Party Setting, Kids Birthday Decoration, Fun Tablescape",N/A,CNY 88.71,,5.0,6.0,False,https://m.media-amazon.com/images/I/61UHEDYOG8L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61UHEDYOG8L._AC_SL1500_.jpg,,2026-04-14T17:52:47.514668
11,5,Organic,,201.0,B0G82VM9N7,"xo, Fetti Hot Dog Banner | Cookout Party, BBQ Decor, Summer Party, July 4th, Kids Party, Funny",N/A,CNY 75.05,,,,False,https://m.media-amazon.com/images/I/71d6ZJ7bQNL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71d6ZJ7bQNL._AC_SL1500_.jpg,,2026-04-14T17:52:47.518208
12,5,Title,,,,Under The Sea Party DecorationsSponsored|Shop yorrShop nowPrevious pageUnder The Sea Party Decoratio,,,,,,False,,,,2026-04-14T17:52:47.519713
13,5,Title,,,,More results,,,,,,False,,,,2026-04-14T17:52:47.519713
14,5,Organic,,202.0,B091SL4XQG,"AVOIN colorlife Spring Summer Bee Sunflower Garden Flag 12x18 Inch Double Sided, Welcome Holiday Yard Outdoor Decoration",N/A,CNY 34.08,,4.8,777.0,False,https://m.media-amazon.com/images/I/71WCu7lRMqL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71WCu7lRMqL._AC_SL1500_.jpg,,2026-04-14T17:52:47.525905
15,5,Organic,,203.0,B0CSF8B2BC,"Artoid Mode Blue Lemon Iris Summer Table Runner, Seasonal Spring Kitchen Dining Table Decor for Home Party Decor 13x72 Inch",N/A,CNY 68.22,,4.5,174.0,False,https://m.media-amazon.com/images/I/81ToNZYNyoL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81ToNZYNyoL._AC_SL1500_.jpg,,2026-04-14T17:52:47.531932
16,5,Organic,,204.0,B0G789RM13,"AVOIN colorlife Summer Beach Flip Flops Garden Flag 12x18 Inch Double Sided, Welcome Seasonal Coastal Burlap Yard Outdoor Decoration",N/A,CNY 61.39,,5.0,1.0,False,https://m.media-amazon.com/images/I/71yOsUUiLuL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71yOsUUiLuL._AC_SL1500_.jpg,,2026-04-14T17:52:47.534918
17,5,Organic,,205.0,B0DVTBP3ZH,"xo, Fetti Pool Party Paper Plates, 3 Designs | 24 pcs 9"" | Kids Decorations, Summer Birthday Decor, Stripe Tablescape, Colorful Table Setting",N/A,CNY 95.54,,4.6,8.0,False,https://m.media-amazon.com/images/I/61ZUcHaHT8L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61ZUcHaHT8L._AC_SL1500_.jpg,,2026-04-14T17:52:47.538500
18,5,Organic,,206.0,B0G5YRZWY7,"Artoid Mode Beige Soft Chain Embroidery Flower Bird Lemon Spring Table Runner, Seasonal Summer Kitchen Dining Table Decoration for Home Party Decor 13x72 Inch",N/A,CNY 102.37,,5.0,2.0,False,https://m.media-amazon.com/images/I/818mmaWkEML._AC_UL320_.jpg,https://m.media-amazon.com/images/I/818mmaWkEML._AC_SL1500_.jpg,,2026-04-14T17:52:47.542518
19,5,Organic,,207.0,B0BWDMGNRL,"Artoid Mode Vase Bloom Tulip Lavender Summer Table Runner, Seasonal Spring Kitchen Dining Table Decoration for Home Party Decor 13x72 Inch",N/A,CNY 81.88,,4.4,299.0,False,https://m.media-amazon.com/images/I/71JwA6UDuAL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71JwA6UDuAL._AC_SL1500_.jpg,,2026-04-14T17:52:47.548072
20,5,Organic,,208.0,B0BYDQFRGM,"AVOIN colorlife Summer Bee Happy Garden Flag 12x18 Inch Double Sided Outside, Sunflower Party Holiday Burlap Yard Outdoor Decoration",N/A,CNY 47.74,,4.8,329.0,False,https://m.media-amazon.com/images/I/71S2yVm-kNL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71S2yVm-kNL._AC_SL1500_.jpg,,2026-04-14T17:52:47.555509
21,5,Organic,,209.0,B0CRR3SFTG,"Artoid Mode Lemon Flower Summer Kitchen Towels Dish Towels, 18x26 Inch Seasonal Summer Decoration Hand Towels Set of 2",N/A,CNY 77.78,,4.4,73.0,False,https://m.media-amazon.com/images/I/61dE6HSiZ5L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61dE6HSiZ5L._AC_SL1500_.jpg,,2026-04-14T17:52:47.560030
22,5,Organic,,210.0,B09SHFPQJ8,"Artoid Mode Lavender Tulip Spring Placemats for Dining Table, 12 x 18 Inch Summer Seasonal Holiday Decoration Rustic Vintage Washable Table Mats Set of 4",N/A,CNY 68.22,,4.4,611.0,False,https://m.media-amazon.com/images/I/71BNPjRQVSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71BNPjRQVSL._AC_SL1500_.jpg,,2026-04-14T17:52:47.565553
23,5,Organic,,211.0,B0DSDWVPHN,"Artoid Mode Ice Cream Watermelon Happy Summer Table Runner, Seasonal Holiday Kitchen Dining Table Decoration for Home Party Indoor 13x72 Inch",N/A,CNY 68.22,,4.2,17.0,False,https://m.media-amazon.com/images/I/81CYS6i1o4L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81CYS6i1o4L._AC_SL1500_.jpg,,2026-04-14T17:52:47.572634
24,5,Organic,,212.0,B09PYQPLQ3,"Artoid Mode Yellow Hello Sunshine Sunflower Summer Table Runner, Spring Seasonal Anniversary Holiday Kitchen Dining Table Decoration for Indoor Outdoor Home Party Decor 13 x 72 Inch",N/A,CNY 68.22,,4.4,627.0,False,https://m.media-amazon.com/images/I/81FIWLa8AFL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81FIWLa8AFL._AC_SL1500_.jpg,,2026-04-14T17:52:47.578753
