data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
4,2,Title,,,,More results,,,,,,False,,,,2026-04-17T09:53:04.680089
5,2,Organic,,16.0,B07NX2V91X,"JOYIN 2-Pack Flamingo Unicorn Pool Float - Fun Floaties Inflatable Swimming Pool Tubes Toys Party Decorations, Summer Vacation Lake Beach Floaty Swim Rings Raft Lounger for Adults & Kids",N/A,CNY 156.83,,4.4,3221.0,False,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,2026-04-17T09:53:04.685708
7,2,Title,,,,Recently bought and ratedSponsored| 4+ stars and rising in past 90 daysMore like thisPool Toys Games,,,,,,False,,,,2026-04-17T09:53:04.689179
9,2,Title,,,,0:00Debug info copied.SponsoredFlamingo Tropical Balloon Garland kit Hot Pink Teal Orange Mylar Pine,,,,,,False,,,,2026-04-17T09:53:04.689736
10,2,Title,,,,More results,,,,,,False,,,,2026-04-17T09:53:04.689736
11,2,Organic,,17.0,B01F6LRW30,"Joyin Toy 36 Counts Hawaiian Leis Bulk, Tropical Flower Lei Hawaiian Lei Beach Hawaii Luau Party Favors Decoration Birthday Party Supplies(3 Dozen)",N/A,CNY 68.15,,4.6,10885.0,False,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,2026-04-17T09:53:04.694288
12,2,Organic,,18.0,B0BWR9FQYX,2 Pack Blue Streamers Party Decorations Fringe Backdrop Ocean Themed Decorations Foil Curtain Backdrop Blue Birthday Ocean Party Decor Supplies,N/A,CNY 40.73,,4.4,10538.0,False,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,2026-04-17T09:53:04.701813
13,2,Organic,,19.0,B0GD6V7HKS,"Xynic pool party decorations, 207 PCS Pool Party Birthday Decorations Set with Plates, Cups, Napkins, Serves 25, 2 Tablecloths, Banner, Balloon, Summer Pool Party Birthday for Girls",N/A,CNY 129.54,,5.0,6.0,False,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,2026-04-17T09:53:04.708252
14,2,Organic,,20.0,B0D89XQ37N,"Swimming Pool Party Banner for Summer Party Decorations, Summer Themed Hawaiian Outdoor Party Decorations, Baby Shower Birthday Swimming Pool Party Supplies(Pool Party Blue)",N/A,CNY 88.61,,4.6,72.0,False,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,2026-04-17T09:53:04.713285
15,2,Organic,,21.0,B0DP2FLFKM,‎Renbuzhu 15PCS Pool Party Decorations Beach Ball Paper Lanterns - Summer Luau Hawaiian Themed Hanging Decor for Home Birthday Outdoor Indoor,N/A,CNY 115.90,,4.5,126.0,False,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,2026-04-17T09:53:04.719764
16,2,Organic,,22.0,B0964DB59D,"JOYIN Set of 6 Small Pink Flamingo Yard Ornament Stakes, 17"" Plastic Flamingo Lawn Statues with Metal Legs for Sidewalks, Outdoor Garden Decor, Luau & Pool Party Decorations, 2 Styles",N/A,CNY 109.08,,4.1,3739.0,False,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,2026-04-17T09:53:04.727848
