data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
53,1,Organic,,44.0,B00X17SEXY,COTTON CRAFT Ultra Soft Oversized Bath Towels - 4 Pack Extra Large Bath Towel Set - 30x54 - Absorbent Everyday Luxury Hotel Spa Gym Shower Beach Pool Camp Travel Dorm - 100% Cotton 580 GSM - Linen,N/A,CNY 238.95,,4.5,14445.0,False,https://m.media-amazon.com/images/I/A1MHR3hucwL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/A1MHR3hucwL._AC_SL1500_.jpg,,2026-04-14T16:35:30.896981
54,1,Organic,,45.0,B07VMB9DDP,"Sand Cloud Turkish Beach Towel - Sand Proof - 100% Certified Organic Turkish Towel - Quick Dry Towel for Beach, Picnic, Blanket or Bath Towel - As Seen on Shark Tank - Gocek (Black)",N/A,CNY 327.80,,4.6,1301.0,False,https://m.media-amazon.com/images/I/91+yYv87U-L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91+yYv87U-L._AC_SL1500_.jpg,,2026-04-14T16:35:30.905000
55,1,Organic,,46.0,B07GPMFZNF,"Amazon Basics 6-Pack Bath Towels, 100% Ring Spun Cotton, 600 GSM, Lightweight and Highly Absorbent, Quick Drying, Hotel Quality, 27 x 54 inches, White",N/A,CNY 243.74,,4.6,515.0,False,https://m.media-amazon.com/images/I/91wxQ6PE64L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91wxQ6PE64L._AC_SL1500_.jpg,,2026-04-14T16:35:30.908020
56,1,Organic,,47.0,B0DL668H54,COTTON CRAFT Oversized Beach Towel - 2 Pack 35 x 70 inches XL Beach Towel - 100% Cotton Velour - Big & Huge - Thick Plush 450 GSM Super Soft Luxury Towel - Pool Picnic Bath - Cabana Stripe Black,N/A,CNY 215.05,,4.6,225.0,False,https://m.media-amazon.com/images/I/61XLibYASDL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61XLibYASDL._AC_SL1500_.jpg,,2026-04-14T16:35:30.918124
57,1,Organic,,48.0,B08WQCCVHC,"Tork Soft Xpress Multifold Paper Hand Towels White, H2 System Compatible 16 Packs X 135 Towels Each (MB579)",N/A,CNY 282.46,,4.6,3456.0,False,https://m.media-amazon.com/images/I/713L+j53nWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/713L+j53nWL._AC_SL1500_.jpg,,2026-04-14T16:35:30.921792
59,1,Title,,,,Debug info copied.SponsoredChakir Turkish Linens | Hotel & Spa Quality 100% Cotton Premium Turkish T,,,,,,False,,,,2026-04-14T16:35:30.921792
60,1,Title,,,,Related searchesbath towelswashclothstowels for bathroomtowel sethand towelstowels bathroom sets cle,,,,,,False,,,,2026-04-14T16:35:30.922790
61,1,Title,,,,Previous123...7Next,,,,,,False,,,,2026-04-14T16:35:30.923790
62,1,SB,1.0,,,N/A,https://aax-us-east-retail-direct.amazon.com/x/c/JKJK534jqsgqrrBK5iSj6b8AAAGdiyGV5AEAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICB8P2gj/clv1c_ek-wBPHXarbW3kaJGQUjui-Jo0kF65YEisjpOzPIzZ_Io4y-ZkhwlAjDf4n8N5p6p4FGO_P92UgxOgMQ7QaEutxOSRC8KveFscsvBrbyWN1wsxhzggsC8-z85BmUZvL45FDaLdN6M36qwkpCv9FUWuAzAN-al23KEuhRTbCnwKzP6auZVxSl5FZpoJbZpLQp56YwtmtgJxbEJVScNwNH_Ea3Ts0rHWrS8AsGHGjbRNb9ZEuZwCmokG2jkxQbdnFVaJtQbStod5X8uO-gqZZNwBdihSYBzQ_3wb8e_cwpYRg8SiWute4zNH0hY3ULKFBo-k9fOYMCb0MqttLJCEwFf3pv3Inyx1BVmoj4zDAqqbRVrZ8xLIoUY90Cm0oIoI6V-qQkBGTbMXaZLIKztb9SKETxQLUMgu7WkWhpy5KiLXBKD_hOCogD90qmjfUi77DrT7LW4nFXp7iC0yQc0wG3D93IgQm9zkprqkUJvj9ixJ9kPtma_xMRZPnhWgO4uFnYCF6_UD7XVZxINWFA2Uz1cwnZKvmIvia09by5hfvfA9ntza7UgqJhefd6EdRN6FYJ5Bia1-xg0r6nVDfQddokys5w3dg4cNBiP66Ds4hbW-3w_p51R7I7dWTOTKnYfZDKSxbkQX5I4EZc4PwqNBkLH5lVpVAdQd-3LnWIGunXr-sdPYgmjRR5zZwJuvDuRqaswUyJf1DgQPPAD1NsSanOzYtuS5vWbXBbZf2gvX0wRmdQo2alCZ8y8NEpj-FQO3F7QynEX6bS3g_HleDDgWq1_HV6R7avq64mLyAwDYsWfSL8dqqD5NoHGVm_ZvmosYLfMr4zOnefdxgeYVH4J61ZOs65f9hQ3tTCM1fYpBLG5e1cX8cmM67PbHrY287bQpECePEo3vRCi7AOBrzzMrivCZV40yAByi_uLF2OL7qP2OgHM1LJkz2NDp7F7Dw9JrWHpGzVqgK6kXQMmEmL8ap3Q_Fz822F37IrlFsfOEGAGensW1WDc-2cQ4dZggprf5v85f__gNLVhmtt2HYin8GP-OrAhgiUQqGfv-bWK2tMGy1ixE3JiGQo1_i9wMNC-A6p_GCH8fWo7wIr7FZz-zIM6BlBSPqH_lUWgmsqwntzLLM-a1SxHl9aC1M1liwpjOSGPnL3JGDvpJqpWACXbhb1ZWkOIz3d5ws5cx2glvZm-Hgzaapqnc0OZMTD9Wd7Q-GCpf2IaU-zLdTP3Eb2ALspAsDEm4jXf7jkJ_suMk-gRwlWqwu8gbZaD9xKUtAQEluH7uPn4pBNTQAFRRihkhLbPmyKYZJfQ8IIr-5NPqJ2vt3AoHrhmoonoM5diYpTRRO-8RDrgrQIibGfTlqDdzItmeIyAkBgQXMOY97U1j6-CDqkT2v_TB2fn_nWyxjuPRhanSFm2Io-tbbGcLIj6H6HvMA6K-2ZyStLTQ3Jz1tkmVpkrMhtuD499zSlhblqvNuMTGP8KlHd4_PsL3vYTWrjxegHp8luY8EmOsjacoII-U44KRO3QAWIgMblc8GrLOT_uWoB-XKB13-X7a7UupyuGJRbEBnEl1f82uO1Ap2vfFSfJzoUIxFrrKghi9EQzPuAcznREiGHhUPMC15qQ1_kGCNYZuM2E4AvakEq6Mt5UiLJaMk7ubRqt6Bl7sz6jFDVio_9V76--UpH_i1ntl61V1CJ9Os/https://www.amazon.com/stores/page/EB347CD0-BE59-4E4E-9BD0-60C130F3F2BF/?_encoding=UTF8&store_ref=SB_A06464962I13FA9MIOBM2-A10396181GLQRPWXHLVPT&pd_rd_plhdr=t&aaxitk=3549b2257b06a38a03e80e47317e21a0&hsa_cr_id=0&lp_asins=B09MGB275D&lp_query=towels&lp_slot=desktop-hsa-3psl&ref_=sbx_be_s_3psl_mbd_mb0_bkgd&pd_rd_w=JcZFS&content-id=amzn1.sym.cd7c548b-a599-426f-9ffe-daa1aa803c87%3Aamzn1.sym.cd7c548b-a599-426f-9ffe-daa1aa803c87&pf_rd_p=cd7c548b-a599-426f-9ffe-daa1aa803c87&pf_rd_r=6CKA3E6Q5VF7GYPM3FFC&pd_rd_wg=UMD0g&pd_rd_r=4420f485-79ae-4428-ad2f-ef29350e9c1f,,,,,False,,,N/A,2026-04-14T16:35:30.928387
63,1,Title,,,,Need help?Visit the help sectionorcontact us,,,,,,False,,,,2026-04-14T16:35:30.928387
